,kgCO2_per_item,exp_extinctions_per_item,scarcity_weighted_water_use_litres_per_item,exp_extinctions_per_item_err
231845,1.938615045756473,1.9429951229766564e-10,11.89227583024003,1.2621238729826817e-12
784914,0.02887007064931564,5.307280527194624e-13,0.20199825380596995,1.2953359474911423e-16
294352,0.5424908248375148,1.1042731189030808e-11,14.509152943792484,8.595656497386937e-14
535750,1.938615045756473,1.9429951229766564e-10,11.89227583024003,1.2621238729826817e-12
85660,0.4448376179006563,1.4710804275318558e-11,2.755602107535598,1.7293390623422378e-14
204449,0.5114257437169205,9.51673383733651e-12,2.6150806422058333,6.356767384299873e-14
222666,0.7317780430750537,9.22840095994877e-11,4.16631142950456,2.9942360547621466e-13
607044,0.9872671243871386,8.171120154964837e-11,16.930479025895448,6.129036932213913e-13
844759,0.8854019134176769,7.187186014434285e-12,3.131893557708315,4.4194462421842426e-13
88888,0.14015183413103455,3.235493738274192e-11,4.88138469229765,4.7358663419391887e-14
259428,0.20213839235301287,6.457872826119348e-12,2.372666033950265,5.2159820668743134e-15
68955,0.13940578782966306,4.453705397323642e-12,1.6363214027243151,2.4808475942326873e-15
667340,0.9568311156473075,6.321966272385783e-12,4.981007784042699,1.602485326496291e-13
884491,0.1668132927899983,7.327098600818545e-12,5.18140089330355,7.857797529951915e-15
952453,0.6250682842367385,1.5028504706166896e-12,8.19022945107984,8.900609358646863e-13
952477,0.012146492291355681,2.804094573170868e-12,0.4230533399991121,3.5571618301673435e-16
88315,4.811678441552627,8.845467545324374e-11,33.66637563432843,3.5981554096976327e-12
54557,0.47081526920796646,3.671579228045475e-11,36.7635104918606,2.2519400189538253e-13
294748,0.13976985654379456,3.2776317305929686e-12,1.276714663248282,3.3867383570959263e-15
473285,0.8156849183742183,3.6364125007443424e-11,25.651183305291806,6.132958250844122e-12
768948,0.2682176652773118,9.09771357842711e-12,3.830958139082362,7.476075216034667e-15
905593,0.5934122175951388,3.3477456619829266e-11,4.394218837746046,8.509224317835539e-14
9659,0.3600538940164466,2.3773695406460975e-11,2.015209975655175,5.49302622276183e-14
9665,0.3600538940164466,2.3773695406460975e-11,2.015209975655175,5.49302622276183e-14
89454,0.3233702908070346,5.384839053219375e-12,6.22162598758673,8.190137289653108e-15
222376,0.7013584230314516,1.0190094907749223e-11,3.413217622848341,5.042171840339641e-14
568604,0.4765928986999178,1.6140661195832366e-11,7.32761435487555,2.7349089139278392e-14
621087,1.1352616011601635,9.074328380545463e-11,7.086911652357741,3.893750434164686e-13
675941,0.6230499994738008,2.533836824266588e-11,15.456896603202228,2.1760697884618617e-13
832346,0.4765928986999178,1.6140661195832366e-11,7.32761435487555,2.7349089139278392e-14
941204,0.3600538940164466,2.3773695406460975e-11,2.015209975655175,5.49302622276183e-14
990847,0.15625669625407493,9.282812513581098e-12,1.4505423435702582,3.532559092218209e-15
484514,13.570107081870365,6.730861340153394e-10,10.133329228118376,3.802636788866673e-11
89370,0.46717278043678667,1.0784979127580817e-10,16.271282307658957,5.262073713265893e-13
738529,1.3399082289720845,1.0876608168510551e-11,4.739598917331917,1.0121317573933862e-12
774302,0.3562626312365758,7.2519428704081996e-12,9.528398948162208,3.7071042501539016e-14
881544,1.3399082289720845,1.0876608168510551e-11,4.739598917331917,1.0121317573933862e-12
169629,0.1395331750515852,7.059920147605325e-12,17.628658918236265,3.594518027438693e-13
259565,0.2835443890074444,9.617582925765945e-12,4.049870032744207,8.354895486327836e-15
821368,1.3399082289720845,1.0876608168510551e-11,4.739598917331917,1.0121317573933862e-12
562387,1.1056855834421766,2.0393463643112785e-11,4.841468513892772,1.7875575273299125e-13
650420,1.3399082289720845,1.0876608168510551e-11,4.739598917331917,1.0121317573933862e-12
533716,0.9568311156473075,6.321966272385783e-12,4.981007784042699,1.602485326496291e-13
234602,,,,
33878,0.030693279621335938,1.8234096008819777e-12,0.2849279603441496,1.3630090885152578e-16
76129,0.13846581735265992,1.3602549173104617e-11,8.821061818148058,7.441274607305297e-13
163302,18.417393046540973,2.2758104174887132e-10,17.158975218877888,7.619898850031018e-11
795585,1.3399082289720845,1.0876608168510551e-11,4.739598917331917,1.0121317573933862e-12
756147,0.6250682842367385,1.5028504706166896e-12,8.19022945107984,8.900609358646863e-13
828944,0.1580552992693287,4.6563853944884355e-11,1.1786034370477694,5.294662523652594e-12
836863,0.3506882533991425,1.6301228716605983e-11,2.4620224866617315,2.5940704300337623e-14
847247,0.9897572797848789,1.3505303155393622e-11,2.0931840339695427,1.3640707559745862e-14
301999,0.13940578782966306,4.453705397323642e-12,1.6363214027243151,2.4808475942326873e-15
17050,0.5398351887321988,6.033192830433344e-11,3.1640574731834414,9.899411952110839e-14
17053,0.5398351887321988,6.033192830433344e-11,3.1640574731834414,9.899411952110839e-14
58403,0.17052709410811204,6.17829838241535e-12,7.073410710086075,6.110353571858257e-13
739288,2.4058392207763126,4.422733772662161e-11,16.833187817164205,8.995388524244028e-13
78679,1.7325608803879153,4.1291644381736467e-10,10.507079185091763,3.7547731887707905e-12
303587,11.383949908216074,9.690723553097912e-10,24.000606225574348,5.353869738896664e-10
479129,1.569384230693236,1.2238597426818322e-10,122.54503497286872,2.5021555766153805e-12
771126,0.9799863939498095,2.483723324086522e-11,4.807296400483083,4.9677159083900314e-14
805594,0.3038475142256444,7.125286370854361e-12,2.775466659235448,1.6005379759432836e-14
54122,0.8889022666209073,2.1839694306888004e-11,4.919703035998373,4.2846743513749844e-14
99084,0.4740309943215961,1.4087310022650623e-10,2.8412857430031213,4.085972110056291e-13
155054,0.3646011780195564,3.338149103982983e-11,2.098883907441991,3.433303510183025e-14
162748,0.7968617220759093,6.4684674129908565e-12,2.818704201937484,3.5797514561692375e-13
204349,0.3136630226167445,1.0020837143977884e-11,3.681723156129732,1.2559290945802675e-14
956656,4.009710558061879,1.0064645633203087e-10,17.398818295824316,2.3776618584276235e-13
594555,0.765464892517846,5.0575730179086246e-12,3.9848062272341567,1.0255906089576259e-13
795353,1.3399082289720845,1.0876608168510551e-11,4.739598917331917,1.0121317573933862e-12
290667,0.5820826356358533,1.7356961399816e-10,4.754639656890085,1.6226653362704506e-11
880308,0.3091993106414843,6.516074491046243e-12,13.829092548567026,9.031364584238218e-13
990920,18.417393046540973,2.2758104174887132e-10,17.158975218877888,7.619898850031018e-11
51391,0.7488903923209002,1.6583464421242545e-12,24.143256732807345,2.2660971087348235e-13
765945,0.1580552992693287,4.6563853944884355e-11,1.1786034370477694,5.294662523652594e-12
93514,3.067808647631931,9.547538237420623e-11,33.4747519948448,1.0298800754902769e-12
528553,0.7866613963056831,9.92053103194495e-11,4.478784786717403,3.4602140407845175e-13
129411,0.06590491203956511,2.235438193556306e-12,0.9413211427459236,4.513718554921576e-16
129423,0.06590491203956511,2.235438193556306e-12,0.9413211427459236,4.513718554921576e-16
148273,0.09409890678502228,3.006251143193446e-12,1.1045169468389082,1.1303361851222557e-15
200252,0.18819781357004484,6.0125022863868784e-12,2.2090338936778258,4.521344740489054e-15
506860,0.0988067165916845,8.977569463946206e-12,0.4851167089013251,2.114423919530623e-15
683394,0.038923101650996,1.7096563401909313e-12,1.2089935417708162,4.2781342107513786e-16
820765,0.0988067165916845,8.977569463946206e-12,0.4851167089013251,2.114423919530623e-15
835824,0.27529385141007995,5.603774036224477e-12,7.3628537326707875,2.2135395212695624e-14
85771,0.09115425426769166,2.137585911256253e-12,0.8326399977706186,1.4404841783489022e-15
573554,0.9792740162624318,1.4199682060108108e-10,18.11469705886291,2.141768928946785e-12
592778,13.570107081870365,6.730861340153394e-10,10.133329228118376,3.802636788866673e-11
9631,0.3600538940164466,2.3773695406460975e-11,2.015209975655175,5.49302622276183e-14
291630,0.19618055292452835,7.7846723962792e-11,1.1568813499372486,9.814701482577193e-14
291959,0.07111545043513987,2.8219437436511712e-11,0.419369489352239,1.289713116694865e-14
312231,0.12578256024621892,1.4508870721068149e-12,8.710261652342188,1.9251329809333573e-13
748436,0.8957492210608886,3.305859876294016e-11,7.2147177678351415,2.815021437046721e-13
25402,0.3886813358871826,4.343898837912013e-11,2.2781213806920633,5.131855155974254e-14
68964,3.274174106822528,5.599135847774475e-11,10.792522690549518,1.9468166021529982e-13
90572,0.39630562828212706,3.6284229391119184e-11,2.281395551567391,4.056360479894873e-14
110612,0.7917582768072257,8.84868281796897e-11,4.640617627335733,2.1294735043652003e-13
900478,0.9788219020490619,4.363695000893211e-11,30.781419966350164,8.831459881215536e-12
954398,0.2261203301097558,9.15848066606357e-13,1.4641907793889044,5.627761492600785e-14
155719,0.3191058616256497,8.609538575603963e-11,1.7617189376471272,1.9510446192990464e-13
177468,0.9171221466348443,3.8034660677357885e-10,5.245674598311499,2.9381497037460273e-12
192846,0.31070833895129,8.382971770982799e-11,1.7153579129721994,1.8497091993215976e-13
782657,1.2790061545341191,6.419518994541779e-11,27.738449526244207,7.351726372232819e-13
156523,0.2261203301097558,9.15848066606357e-13,1.4641907793889044,5.627761492600785e-14
900071,0.1903509411726113,2.1956757691216464e-12,13.181529300544511,4.408896772200665e-13
900077,0.07365121664222776,1.1487226115439691e-12,5.9037064778792105,6.953943136423179e-14
145317,1.3399082289720845,1.0876608168510551e-11,4.739598917331917,1.0121317573933862e-12
300199,0.14931472497856157,2.7245541118527256e-12,0.9103923977984835,4.259010489204952e-15
900083,0.07563089907063275,1.1060714662122006e-12,2.054316252664575,2.3803853230254686e-13
40448,0.7488903923209002,1.6583464421242545e-12,24.143256732807345,2.2660971087348235e-13
556992,0.1934718329314909,5.429242464597423e-13,13.108052511360189,1.3965452561613849e-13
843821,0.6250682842367385,1.5028504706166896e-12,8.19022945107984,8.900609358646863e-13
994898,0.07563089907063275,1.1060714662122006e-12,2.054316252664575,2.3803853230254686e-13
170144,0.9086556503235945,2.2325020847040857e-11,5.029029770131682,4.4772202111157496e-14
161311,1.1868244351902795,6.695491323965949e-11,8.78843767549213,3.403689727134276e-13
158434,0.7637043038208744,1.271738584909278e-11,14.693627332385743,4.568161228873614e-14
279816,0.2682176652773118,9.09771357842711e-12,3.830958139082362,7.476075216034667e-15
180811,0.07181342785924372,1.0413100177412094e-11,1.3284111176499322,1.1517957351224187e-14
320211,0.3440109476670586,5.728552184275927e-12,6.618751050624186,9.269055330073677e-15
483844,0.07956210083345203,8.112612657095725e-13,6.070396274783166,5.3017900093574665e-14
754183,1.3399082289720845,1.0876608168510551e-11,4.739598917331917,1.0121317573933862e-12
175798,0.16204862848898222,5.138770178018768e-12,2.0728160349903204,3.2519290568665784e-15
317750,0.14064036395326618,3.3814135588875516e-13,1.842801626492964,4.505933487814975e-14
930252,0.5636818127627667,1.4977345479071465e-10,6.252257954719244,4.553687967687252e-13
40739,0.49580688424353075,9.021210842722573e-13,8.568816214110074,2.0573374291272998e-13
89507,0.7488903923209002,1.6583464421242545e-12,24.143256732807345,2.2660971087348235e-13
176604,0.7488903923209002,1.6583464421242545e-12,24.143256732807345,2.2660971087348235e-13
903023,0.10802178440860072,1.6847931635978215e-12,8.658769500889509,1.4958704346794752e-13
196861,0.3445394483987674,6.4112733219953265e-12,1.761738537907083,2.885021518680675e-14
906014,0.7437103263652961,1.3531816264083859e-12,12.85322432116511,4.629009215536425e-13
277982,0.6250682842367385,1.5028504706166896e-12,8.19022945107984,8.900609358646863e-13
315274,0.5340709958356236,3.0129710957846364e-11,3.954796953971432,6.892471697446779e-14
323221,0.3886813358871826,4.343898837912013e-11,2.2781213806920633,5.131855155974254e-14
104737,0.5962880174826871,1.5112602236505206e-11,2.9250745293944633,1.839199431383715e-14
196897,0.5114257437169205,9.51673383733651e-12,2.6150806422058333,6.356767384299873e-14
944587,0.48585166985897993,5.429873547389986e-11,2.8476517258650973,8.018523681209737e-14
137269,1.938615045756473,1.9429951229766564e-10,11.89227583024003,1.2621238729826817e-12
799584,13.704968480406034,3.3737623355954815e-10,58.48903719620513,3.4624264402901697e-12
24029,0.24640282583456308,3.31508052522139e-11,18.44624873506202,1.2374581604636288e-11
538469,0.4051215712224599,1.2846925445046987e-11,5.182040087475886,2.0324556605416444e-14
189044,0.1580552992693287,4.6563853944884355e-11,1.1786034370477694,5.294662523652594e-12
524105,,,,
532327,0.2197622482976489,5.713026512196551e-12,1.7560338172234886,1.3782579523358908e-14
997856,0.2197622482976489,5.713026512196551e-12,1.7560338172234886,1.3782579523358908e-14
163666,0.21713720585622967,9.031601091866291e-12,3.2010672992754095,1.3179472111104818e-14
874123,0.024502602770502858,3.844501128087794e-12,4.51907568569015,6.007925558639973e-14
6191,0.43383102371308935,7.893559487382251e-13,7.497714187346314,1.5751489691755888e-13
27838,0.24640282583456308,3.31508052522139e-11,18.44624873506202,1.2374581604636288e-11
131276,1.5243195590153855,9.26357759882885e-12,5.723741407201613,3.344738612663738e-13
189045,0.1053701995128858,3.104256929658957e-11,0.785735624698513,2.353183343845597e-12
235521,,,,
259775,0.3299076618153745,7.305490934468081e-13,10.635795917536276,4.3977121790347637e-14
294314,0.187628189219875,4.364301378986724e-12,4.61785458254873,4.762937087042829e-13
513286,5.082031405382214,1.2512160987254193e-10,20.50397403994156,1.1580943658827254e-11
677643,0.25002731369469544,6.011401882466759e-13,3.2760917804319365,1.4240974973834984e-13
769368,0.46169091242151256,1.3444350564305173e-11,5.6471574199308785,6.516836197175673e-14
803764,0.1932314466099533,1.813833805206718e-12,6.61561553034456,1.754136024034148e-13
843450,0.18551958638489058,3.909644694627746e-12,8.297455529140215,3.2512912503257584e-13
859433,0.659815323630749,1.4610981868936163e-12,21.271591835072552,1.7590848716139055e-13
861840,0.5383435756705532,3.037074931505828e-11,3.9864354174875714,7.003192671577307e-14
873494,0.9876691851343423,2.4266327007653136e-11,5.466336706664867,5.2897214214505635e-14
900041,1.7665901833968727,1.3782408821798376e-10,40.88456203630066,1.1061462055719718e-10
900145,4.78415557823654,3.1609831361928974e-11,24.905038920213528,4.0062133162407366e-12
900203,0.26602118943394426,9.598666404216266e-12,7.395616186903683,1.4207237956788087e-12
970149,0.4305346603113241,2.6292412185795833e-11,10.98997523388458,1.4130727577211118e-13
101567,0.2197622482976489,5.713026512196551e-12,1.7560338172234886,1.3782579523358908e-14
84579,0.29731233495595494,1.2480123427532942e-10,1.8960372568279575,1.8342372446133444e-13
87932,0.24260686532405848,1.0183780716866867e-10,1.5471664015716105,1.2213378747492565e-13
106670,,,,
156893,0.26639185212053484,1.1182190591069516e-10,1.6988493821178459,1.4725550077715032e-13
168518,0.1668132927899983,7.327098600818545e-12,5.18140089330355,7.857797529951915e-15
232185,0.1668132927899983,7.327098600818545e-12,5.18140089330355,7.857797529951915e-15
248636,0.24850905113010885,7.385221828616396e-11,1.4895338752979936,1.1229653154505052e-13
857597,1.6763609560708015,1.3607738853995578e-11,5.929718469261076,1.5842438049316101e-12
956991,0.2336374149308134,1.2839548629360234e-10,1.4833865868765042,1.504579498777988e-13
965235,0.14417060456485173,1.1132401120689334e-11,2.1453810029969205,1.56570664255965e-13
991126,18.417393046540973,2.2758104174887132e-10,17.158975218877888,7.619898850031018e-11
874070,0.2209536499266833,3.446167834631908e-12,17.711119433637634,6.258548822780863e-13
190559,0.5398351887321988,6.033192830433344e-11,3.1640574731834414,9.899411952110839e-14
213145,5.082031405382214,1.2512160987254193e-10,20.50397403994156,1.1580943658827254e-11
121909,0.6478022264786393,7.239831396520015e-11,3.7968689678201284,1.425515321103961e-13
168258,0.1668132927899983,7.327098600818545e-12,5.18140089330355,7.857797529951915e-15
19046,0.26163485476123943,1.098250861622896e-10,1.668512786008599,1.420433322228566e-13
204992,0.3738198638893022,2.054327780697638e-10,2.373418539002416,3.851723516871655e-13
455964,0.35045612239622154,1.9259322944040347e-10,2.225079880314773,3.3853038722504817e-13
2084,0.2197622482976489,5.713026512196551e-12,1.7560338172234886,1.3782579523358908e-14
45139,0.229900855951978,7.798040210080045e-12,3.2836784049277252,5.492626689331335e-15
75107,0.229900855951978,7.798040210080045e-12,3.2836784049277252,5.492626689331335e-15
100209,4.74439561877371,5.834693026956976e-11,19.941814693470217,1.4118188491890678e-13
162026,0.581055996965633,2.0473396872533784e-10,3.439351320850155,6.712529085074314e-13
