house,individ,size,sclass,lifestge,hhincome,child,region,age,sex,bmi,ethnicity,terageed,main_flag,num_adult,active_periods_th,area_code
974351,0,1,5,7,2,0,4,70,1,294,1,2,1,1,12,B13
797014,0,3,4,5,5,0,4,51,2,255,1,2,1,3,13,B90
797014,1,3,4,5,5,0,4,59,1,237,1,2,0,3,13,B90
641501,0,2,3,6,3,0,4,57,1,285,1,2,1,2,13,B37
641501,1,2,3,6,3,0,4,93,1,211,1,1,0,2,13,B37
107402,0,4,3,3,0,2,4,37,1,0,1,3,1,2,13,B23
107402,1,4,3,3,0,2,4,42,2,0,1,3,0,2,13,B23
462242,0,3,1,5,0,0,3,74,1,257,0,3,1,3,13,BL8
462242,1,3,1,5,0,0,3,72,2,271,0,2,0,3,13,BL8
598942,0,3,1,1,7,0,3,38,1,0,1,3,1,3,13,M27
598942,1,3,1,1,7,0,3,67,2,0,1,3,0,3,13,M27
598942,2,3,1,1,7,0,3,64,1,0,1,2,0,3,13,M27
936660,0,2,3,1,5,0,4,35,2,0,1,3,1,2,13,B68
936660,1,2,3,1,5,0,4,35,2,0,1,2,0,2,13,B68
935617,0,4,3,4,7,2,4,40,2,294,5,3,1,2,12,B33
935617,1,4,3,4,7,2,4,37,1,266,5,2,0,2,12,B33
695505,0,2,3,6,0,0,4,64,1,285,1,2,1,2,13,B92
695505,1,2,3,6,0,0,4,71,2,236,1,2,0,2,13,B92
164769,0,3,3,2,5,2,4,55,1,0,1,3,1,1,10,B63
353256,0,3,3,1,3,0,4,34,2,213,1,2,1,3,7,B44
968168,0,2,5,7,0,0,4,77,2,271,1,1,1,2,13,WV14
968168,1,2,5,7,0,0,4,77,1,273,1,1,0,2,13,WV14
891243,0,1,3,7,3,0,3,76,1,291,1,2,1,1,12,M26
891243,1,1,3,7,3,0,3,81,2,237,1,2,0,1,12,M26
953681,0,3,3,4,8,1,3,60,1,271,2,2,1,2,12,OL12
953681,1,3,3,4,8,1,3,38,1,251,2,2,0,2,12,OL12
568566,0,3,3,5,0,0,3,62,1,373,1,2,1,3,13,M20
568566,1,3,3,5,0,0,3,64,2,351,1,2,0,3,13,M20
250399,0,4,3,3,5,2,3,36,1,240,1,3,1,2,13,OL4
250399,3,4,3,3,5,2,3,35,2,202,1,2,0,2,13,OL4
58315,0,2,3,6,2,0,4,49,1,348,5,3,1,2,8,B23
58315,1,2,3,6,2,0,4,19,1,0,5,1,0,2,8,B23
738669,0,2,3,6,6,0,4,47,1,306,1,2,1,2,13,B33
738669,1,2,3,6,6,0,4,61,2,280,1,2,0,2,13,B33
551721,0,2,3,1,8,0,3,42,1,260,1,3,1,2,13,WA3
551721,1,2,3,1,8,0,3,75,2,261,1,3,0,2,13,WA3
257977,0,1,3,6,4,0,4,60,1,273,1,3,1,1,13,B98
216351,0,4,5,3,2,2,4,49,2,210,3,3,1,2,12,B25
216351,1,4,5,3,2,2,4,49,1,206,3,3,0,2,12,B25
657503,1,2,3,6,4,0,4,61,1,300,1,2,0,2,4,B44
166378,0,2,5,6,4,0,3,59,2,254,1,2,1,2,13,BL6
166378,1,2,5,6,4,0,3,56,1,201,1,2,0,2,13,BL6
826958,0,2,3,6,4,0,3,53,1,0,4,2,1,2,12,M16
826958,2,2,3,6,4,0,3,68,2,0,4,3,0,2,12,M16
267284,0,1,6,6,1,0,3,57,2,234,1,1,1,1,13,BL9
265113,0,4,1,3,8,2,3,42,2,0,1,3,1,2,11,BL3
265113,1,4,1,3,8,2,3,42,1,0,1,3,0,2,11,BL3
245214,0,1,6,7,2,0,4,73,1,369,1,3,1,1,13,B73
52444,0,4,1,4,5,2,4,50,2,268,1,3,1,2,12,B76
52444,1,4,1,4,5,2,4,46,1,186,1,3,0,2,12,B76
171496,0,4,4,3,0,2,3,43,1,335,1,3,1,2,13,OL3
171496,1,4,4,3,0,2,3,43,2,264,1,3,0,2,13,OL3
78132,0,4,5,5,0,0,4,57,1,225,1,2,1,4,13,B26
78132,1,4,5,5,0,0,4,57,2,0,1,2,0,4,13,B26
78132,2,4,5,5,0,0,4,31,1,0,1,3,0,4,13,B26
78132,3,4,5,5,0,0,4,29,2,0,1,3,0,4,13,B26
301403,0,2,3,6,6,0,4,60,2,278,13,3,1,2,11,B62
301403,3,2,3,6,6,0,4,39,1,285,13,3,0,2,11,B62
504578,0,2,3,6,8,0,4,56,1,321,1,2,1,2,13,B34
504578,1,2,3,6,8,0,4,52,2,358,1,2,0,2,13,B34
394740,0,7,4,4,3,1,4,29,1,0,6,3,1,6,10,B66
394740,1,7,4,4,3,1,4,27,1,0,6,3,0,6,10,B66
394740,2,7,4,4,3,1,4,24,1,0,6,3,0,6,10,B66
394740,3,7,4,4,3,1,4,18,1,0,6,4,0,6,10,B66
394740,5,7,4,4,3,1,4,50,1,0,6,1,0,6,10,B66
394740,6,7,4,4,3,1,4,57,2,0,6,1,0,6,10,B66
744631,0,4,3,4,8,2,3,43,1,307,3,3,1,2,13,M18
61441,0,6,4,4,0,2,4,76,2,312,1,2,1,4,7,DY1
798666,0,2,4,6,4,0,4,63,1,223,1,2,1,2,13,B78
798666,1,2,4,6,4,0,4,32,2,251,1,2,0,2,13,B78
221222,0,3,3,4,6,1,3,48,2,244,3,3,1,2,13,M19
221222,1,3,3,4,6,1,3,48,1,265,3,3,0,2,13,M19
221222,3,3,3,4,6,1,3,16,1,0,3,4,0,2,13,M19
965328,0,3,5,4,4,1,4,38,1,260,3,3,1,2,13,WS4
965328,1,3,5,4,4,1,4,40,2,309,3,3,0,2,13,WS4
19104,0,5,3,3,3,3,4,34,1,0,6,3,1,2,1,WS1
777028,0,4,5,3,5,2,4,43,1,271,3,3,1,2,12,WS2
777028,1,4,5,3,5,2,4,43,2,306,3,3,0,2,12,WS2
777028,2,4,5,3,5,2,4,15,2,0,3,4,0,2,12,WS2
264437,0,2,3,7,4,0,3,66,1,0,14,2,1,2,9,M33
264437,1,2,3,7,4,0,3,28,2,0,14,3,0,2,9,M33
976788,0,4,1,1,2,0,4,48,1,453,6,1,0,4,5,B6
976788,1,4,1,1,2,0,4,27,2,241,6,3,1,4,5,B6
336663,0,2,3,6,6,0,4,58,1,297,1,2,1,2,13,DY5
336663,1,2,3,6,6,0,4,21,1,265,1,3,0,2,13,DY5
821490,0,3,3,5,6,0,4,45,1,301,12,3,1,3,8,B23
821490,2,3,3,5,6,0,4,20,1,167,12,3,0,3,8,B23
821490,3,3,3,5,6,0,4,16,1,0,12,4,0,3,8,B23
97137,0,3,1,5,8,0,3,55,1,243,1,3,1,3,13,BL2
290687,0,2,4,7,4,0,4,69,2,228,1,2,1,2,11,B92
290687,1,2,4,7,4,0,4,68,1,292,1,2,0,2,11,B92
941023,0,1,3,1,4,0,3,40,1,230,1,3,1,1,13,M20
104050,0,4,1,2,8,2,3,52,1,326,1,1,1,2,13,SK4
104050,1,4,1,2,8,2,3,52,2,0,1,3,0,2,13,SK4
719477,0,2,3,6,4,0,3,61,1,243,1,2,1,2,5,M6
326412,0,2,4,6,2,0,3,62,1,211,1,2,1,2,13,M24
326412,1,2,4,6,2,0,3,78,2,293,1,1,0,2,13,M24
810093,0,4,5,3,3,2,3,46,1,249,1,2,1,2,13,M22
887923,0,1,3,6,3,0,3,53,2,482,1,3,1,1,13,M12
104103,0,4,3,4,5,2,3,48,1,0,1,3,1,2,11,M6
104103,1,4,3,4,5,2,3,54,2,0,1,3,0,2,11,M6
28699,0,4,4,2,4,2,3,36,1,329,0,3,1,2,4,M12
908273,0,6,1,4,0,1,4,49,1,243,5,2,1,5,12,B28
908273,1,6,1,4,0,1,4,57,2,241,5,3,0,5,12,B28
908273,3,6,1,4,0,1,4,20,1,200,5,3,0,5,12,B28
908273,4,6,1,4,0,1,4,25,2,248,5,3,0,5,12,B28
823664,0,3,3,4,1,1,4,44,1,342,99,3,1,2,8,B66
823664,1,3,3,4,1,1,4,29,2,228,99,3,0,2,8,B66
824518,0,1,3,7,2,0,4,81,2,267,1,2,1,1,11,B63
167192,0,2,3,1,0,0,3,36,1,245,15,3,1,2,9,M50
167192,1,2,3,1,0,0,3,33,2,289,15,3,0,2,9,M50
15295,0,2,3,6,4,0,3,62,2,255,1,3,1,2,13,M30
15295,1,2,3,6,4,0,3,62,1,0,1,3,0,2,13,M30
456164,0,3,3,5,2,0,4,65,1,254,12,2,1,3,12,B21
286715,0,2,1,6,8,0,4,60,1,269,1,3,1,2,13,B92
286715,1,2,1,6,8,0,4,57,2,231,1,2,0,2,13,B92
658523,0,10,5,2,3,1,4,49,1,256,5,3,1,9,9,WS10
658523,1,10,5,2,3,1,4,47,2,148,5,3,0,9,9,WS10
923871,0,2,1,1,0,0,4,35,1,0,0,3,1,2,3,B92
470630,0,4,1,4,8,2,3,45,1,293,13,3,1,2,1,M22
839500,0,4,3,4,5,1,4,49,1,0,1,3,1,3,9,WS3
839500,1,4,3,4,5,1,4,50,2,0,1,3,0,3,9,WS3
958959,1,1,5,7,1,0,4,69,2,225,1,1,1,1,13,WS1
411985,0,7,3,4,6,1,4,34,2,243,5,3,1,6,13,B44
411985,3,7,3,4,6,1,4,59,2,241,5,2,0,6,13,B44
411985,4,7,3,4,6,1,4,59,1,230,5,1,0,6,13,B44
411985,6,7,3,4,6,1,4,24,1,226,5,3,0,6,13,B44
853740,0,5,4,2,3,1,4,30,2,0,5,3,1,4,10,B66
853740,1,5,4,2,3,1,4,87,1,0,5,3,0,4,10,B66
853740,2,5,4,2,3,1,4,26,1,0,5,3,0,4,10,B66
853740,3,5,4,2,3,1,4,52,1,0,5,3,0,4,10,B66
555864,0,1,3,7,3,0,4,81,1,248,1,2,1,1,11,B93
226854,0,2,5,7,5,0,4,74,1,265,1,2,1,2,13,B43
226854,1,2,5,7,5,0,4,74,2,274,1,2,0,2,13,B43
458889,0,5,3,2,4,3,4,32,1,0,1,3,1,2,3,DY3
458889,1,5,3,2,4,3,4,33,2,0,1,3,0,2,3,DY3
282312,0,2,1,7,4,0,3,73,1,219,1,3,1,2,13,M6
282312,1,2,1,7,4,0,3,77,2,0,1,3,0,2,13,M6
240238,0,3,1,4,6,1,3,48,2,216,15,3,1,2,7,WA15
240238,1,3,1,4,6,1,3,48,1,0,15,3,0,2,7,WA15
401823,0,3,4,5,6,0,3,50,1,380,1,2,1,3,13,BL5
401823,1,3,4,5,6,0,3,77,2,326,1,3,0,3,13,BL5
401823,2,3,4,5,6,0,3,30,2,330,1,2,0,3,13,BL5
667244,0,1,4,6,6,0,3,59,1,285,1,3,1,1,13,OL9
909133,0,2,1,6,0,0,3,63,1,0,0,2,1,2,13,OL9
26045,0,2,3,6,4,0,3,52,1,298,1,2,1,2,13,OL4
26045,1,2,3,6,4,0,3,49,2,292,1,2,0,2,13,OL4
782161,0,1,5,7,0,0,4,65,2,286,1,2,1,1,13,B30
119431,0,2,5,7,3,0,3,77,1,266,1,1,1,2,13,OL11
119431,1,2,5,7,3,0,3,87,2,236,1,1,0,2,13,OL11
241121,0,2,3,6,5,0,3,57,1,0,1,3,1,2,10,M28
241121,2,2,3,6,5,0,3,25,2,266,1,4,0,2,10,M28
241121,3,2,3,6,5,0,3,24,2,0,1,3,0,2,10,M28
885835,0,1,1,6,3,0,4,60,2,243,1,3,1,1,13,WS3
950481,0,2,5,6,0,0,4,60,2,271,1,2,1,2,13,B42
950481,1,2,5,6,0,0,4,27,1,181,1,3,0,2,13,B42
525814,0,1,5,6,2,0,3,61,2,387,1,2,1,1,13,OL8
713894,0,2,1,7,4,0,3,73,1,266,1,3,1,2,13,BL8
713894,1,2,1,7,4,0,3,75,2,245,1,3,0,2,13,BL8
530751,0,4,3,3,8,2,4,43,1,269,1,3,1,2,12,CV7
27244,0,5,1,3,8,3,3,37,1,208,1,3,1,2,13,BL1
27244,1,5,1,3,8,3,3,37,2,235,1,3,0,2,13,BL1
291563,0,1,3,6,4,0,3,46,1,279,1,3,1,1,13,M23
291563,1,1,3,6,4,0,3,27,2,244,1,2,0,1,13,M23
952509,0,3,1,5,7,0,3,53,1,259,1,2,1,3,12,M33
952509,1,3,1,5,7,0,3,55,2,258,1,2,0,3,12,M33
952509,3,3,1,5,7,0,3,19,1,0,1,2,0,3,12,M33
703203,0,5,3,3,7,1,3,53,2,282,13,3,1,4,12,BL1
703203,1,5,3,3,7,1,3,52,1,283,13,3,0,4,12,BL1
703203,2,5,3,3,7,1,3,20,1,280,13,4,0,4,12,BL1
703203,3,5,3,3,7,1,3,17,1,0,13,4,0,4,12,BL1
613265,0,3,6,1,2,0,4,43,1,297,1,1,1,3,12,B37
613265,2,3,6,1,2,0,4,17,1,0,1,4,0,3,12,B37
741397,0,2,5,7,2,0,4,74,2,121,1,1,1,2,13,B31
741397,1,2,5,7,2,0,4,73,2,334,1,1,0,2,13,B31
234876,0,1,1,6,8,0,3,54,1,310,8,3,1,1,11,M26
507159,0,4,3,4,5,2,3,39,1,181,5,3,1,2,9,M22
365407,0,4,1,4,7,2,3,46,1,205,1,2,1,2,13,BL8
561630,0,4,3,3,6,2,4,47,1,274,4,3,1,2,10,B75
561630,1,4,3,3,6,2,4,44,2,263,4,3,0,2,10,B75
243403,0,7,3,3,4,3,3,45,1,0,1,2,1,4,13,WA15
243403,1,7,3,3,4,3,3,64,1,0,1,1,0,4,13,WA15
289532,0,2,3,6,3,0,3,54,2,225,5,3,1,2,13,M16
289532,1,2,3,6,3,0,3,54,1,0,5,2,0,2,13,M16
994114,0,3,3,4,0,1,4,44,1,0,1,2,1,2,13,B43
994114,1,3,3,4,0,1,4,48,2,0,1,3,0,2,13,B43
637396,0,5,3,2,3,3,3,43,1,269,5,3,1,2,5,M19
637396,1,5,3,2,3,3,3,44,2,242,5,3,0,2,5,M19
212821,0,4,5,2,0,2,3,33,1,321,13,3,1,2,12,M14
840391,0,3,1,3,0,1,3,42,1,241,1,3,1,2,12,M28
840391,1,3,1,3,0,1,3,41,2,332,1,3,0,2,12,M28
255444,0,4,1,5,5,0,4,51,1,212,4,1,1,4,13,B20
255444,1,4,1,5,5,0,4,55,2,180,4,1,0,4,13,B20
906855,0,5,1,3,4,2,4,42,1,0,1,3,1,3,2,B63
906855,1,5,1,3,4,2,4,45,2,0,1,3,0,3,2,B63
906855,2,5,1,3,4,2,4,17,2,0,1,4,0,3,2,B63
25059,0,4,3,5,4,0,4,45,1,202,4,3,1,4,12,B20
25059,1,4,3,5,4,0,4,47,2,209,4,2,0,4,12,B20
25059,2,4,3,5,4,0,4,19,2,177,4,4,0,4,12,B20
803170,0,3,3,5,7,0,4,61,1,278,1,3,1,3,13,B93
803170,1,3,3,5,7,0,4,61,2,0,1,3,0,3,13,B93
416766,0,2,1,6,6,0,3,53,2,279,1,3,1,2,13,M26
416766,1,2,1,6,6,0,3,27,2,0,1,3,0,2,13,M26
271283,1,2,3,6,6,0,4,49,1,263,1,3,0,2,3,DY3
761340,0,2,3,6,5,0,4,60,1,249,1,3,1,2,13,B69
433214,0,2,3,1,5,0,3,40,1,315,1,3,1,2,7,M46
364222,0,4,4,3,0,2,4,39,1,205,1,3,1,2,13,B45
371158,0,5,4,3,4,3,3,44,1,335,3,2,1,2,13,WN1
371158,1,5,4,3,4,3,3,45,2,354,3,2,0,2,13,WN1
595827,0,8,5,2,0,5,4,39,1,0,6,2,1,3,12,DY1
595827,1,8,5,2,0,5,4,47,2,0,6,2,0,3,12,DY1
590650,0,1,6,6,2,0,4,50,1,218,1,2,1,1,13,B44
995613,0,4,6,4,0,2,4,33,1,236,1,2,1,2,11,B71
995613,1,4,6,4,0,2,4,13,1,0,1,4,0,2,11,B71
277289,0,1,6,6,2,0,4,57,2,298,2,2,1,1,13,B23
378924,0,9,6,3,0,3,3,38,1,0,5,3,1,6,11,OL11
378924,1,9,6,3,0,3,3,38,2,0,5,3,0,6,11,OL11
378924,2,9,6,3,0,3,3,27,2,0,5,4,0,6,11,OL11
378924,3,9,6,3,0,3,3,22,2,0,5,4,0,6,11,OL11
378924,4,9,6,3,0,3,3,21,1,0,5,4,0,6,11,OL11
321631,0,4,5,3,2,3,4,35,1,387,1,3,1,1,12,B7
321631,1,4,5,3,2,3,4,34,2,266,1,3,0,1,12,B7
149480,0,3,3,5,8,0,3,61,1,264,1,2,1,3,13,M30
149480,1,3,3,5,8,0,3,54,2,234,1,2,0,3,13,M30
104633,0,4,3,4,8,2,4,46,1,180,1,3,1,2,13,WS3
451158,0,1,3,6,0,0,3,54,2,248,1,1,1,1,8,BL2
451158,1,1,3,6,0,0,3,38,1,225,1,3,0,1,8,BL2
803825,0,4,3,3,8,2,4,43,1,195,1,3,1,2,5,B74
803825,1,4,3,3,8,2,4,44,2,251,1,2,0,2,5,B74
343710,0,4,1,5,0,0,4,57,1,0,1,2,1,4,13,B44
343710,1,4,1,5,0,0,4,66,2,0,1,2,0,4,13,B44
343710,2,4,1,5,0,0,4,35,1,0,1,3,0,4,13,B44
608526,0,1,3,7,4,0,3,65,1,350,1,2,1,1,12,OL4
683950,0,1,3,6,3,0,4,53,1,280,5,3,1,1,13,B68
771678,0,1,3,7,0,0,4,74,2,0,1,3,1,1,11,B75
464264,0,2,3,1,7,0,4,36,1,313,1,3,1,2,10,WS5
464264,1,2,3,1,7,0,4,35,1,285,1,3,0,2,10,WS5
110649,0,4,3,3,8,2,3,40,1,258,3,3,1,2,11,M28
110649,1,4,3,3,8,2,3,56,2,297,3,3,0,2,11,M28
490139,0,4,1,3,6,2,3,45,1,227,1,3,1,2,13,WA3
490139,1,4,1,3,6,2,3,51,2,287,1,3,0,2,13,WA3
662138,0,1,4,6,3,0,3,59,1,317,1,1,1,1,13,OL16
408658,0,2,4,6,6,0,4,51,2,298,1,2,1,2,13,CV7
408658,1,2,4,6,6,0,4,49,1,0,1,2,0,2,13,CV7
408658,2,2,4,6,6,0,4,22,1,253,1,3,0,2,13,CV7
81367,0,5,5,5,3,0,4,54,1,0,4,2,1,5,9,WV14
81367,1,5,5,5,3,0,4,56,2,0,4,2,0,5,9,WV14
81367,3,5,5,5,3,0,4,26,1,0,4,3,0,5,9,WV14
309624,0,2,4,7,2,0,3,74,2,331,1,2,1,2,13,OL3
309624,1,2,4,7,2,0,3,56,1,248,1,2,0,2,13,OL3
309624,2,2,4,7,2,0,3,23,2,198,1,2,0,2,13,OL3
644914,0,1,6,6,1,0,4,58,2,248,1,3,1,1,13,WS4
880817,0,3,3,1,4,0,3,43,1,312,1,3,1,3,11,OL11
880817,1,3,3,1,4,0,3,41,2,241,1,3,0,3,11,OL11
224229,0,4,5,4,4,1,3,46,2,278,3,3,1,3,12,OL1
224229,1,4,5,4,4,1,3,46,1,185,3,3,0,3,12,OL1
224229,2,4,5,4,4,1,3,18,1,0,3,4,0,3,12,OL1
913804,0,4,5,5,0,0,3,54,1,0,1,1,1,4,13,OL9
913804,1,4,5,5,0,0,3,57,2,0,1,1,0,4,13,OL9
250311,0,1,5,7,1,0,3,68,1,291,1,1,1,1,12,WA3
105200,0,4,1,3,6,2,4,39,2,0,4,3,1,2,5,B38
105200,1,4,1,3,6,2,4,35,1,0,4,3,0,2,5,B38
310096,0,8,5,2,2,2,4,55,1,304,0,1,1,6,7,B36
310096,2,8,5,2,2,2,4,32,2,225,0,2,0,6,7,B36
310096,3,8,5,2,2,2,4,30,2,227,0,3,0,6,7,B36
310096,5,8,5,2,2,2,4,28,1,213,0,2,0,6,7,B36
653811,0,4,4,3,3,2,3,45,1,329,1,3,1,2,11,OL9
653811,3,4,4,3,3,2,3,65,1,0,1,2,0,2,11,OL9
757674,0,5,3,3,7,1,4,48,1,0,1,3,1,4,13,B74
757674,1,5,3,3,7,1,4,52,2,0,1,3,0,4,13,B74
888711,0,3,3,2,2,2,4,40,1,0,1,3,1,1,6,B45
977617,0,2,4,7,0,0,3,79,1,321,1,1,1,2,13,OL12
977617,1,2,4,7,0,0,3,81,2,239,1,1,0,2,13,OL12
262817,0,1,4,7,3,0,4,69,1,0,99,1,1,1,13,B90
386448,0,4,3,3,0,2,4,39,1,0,99,3,1,2,10,DY1
621886,0,4,3,5,7,0,4,65,2,260,4,3,1,4,13,B20
621886,1,4,3,5,7,0,4,63,1,251,4,3,0,4,13,B20
621886,2,4,3,5,7,0,4,40,1,242,4,3,0,4,13,B20
621886,3,4,3,5,7,0,4,32,1,247,4,3,0,4,13,B20
818697,0,3,5,5,2,0,4,62,1,0,1,2,1,3,13,WS2
818697,1,3,5,5,2,0,4,64,2,0,1,2,0,3,13,WS2
487062,0,3,5,5,3,0,4,77,1,265,1,1,1,3,13,B74
769728,0,2,4,6,0,0,3,49,1,249,1,3,1,2,13,WA3
769728,1,2,4,6,0,0,3,41,2,351,1,2,0,2,13,WA3
470079,0,2,5,6,7,0,4,52,2,301,1,2,1,2,13,DY4
470079,1,2,5,6,7,0,4,64,1,319,1,2,0,2,13,DY4
316727,0,2,5,7,0,0,4,82,2,0,1,1,1,2,13,B33
475734,0,7,1,2,3,2,4,34,1,0,0,3,1,5,11,B13
475734,1,7,1,2,3,2,4,37,2,0,0,3,0,5,11,B13
475734,2,7,1,2,3,2,4,57,1,0,0,3,0,5,11,B13
188776,0,3,3,5,0,0,4,51,2,233,1,3,1,3,13,B30
188776,1,3,3,5,0,0,4,53,1,222,1,3,0,3,13,B30
410084,1,2,3,1,8,0,3,40,1,282,1,3,0,2,1,BL9
769634,0,4,3,3,6,2,3,49,1,292,1,3,1,2,11,OL2
769634,1,4,3,3,6,2,3,59,2,303,1,2,0,2,11,OL2
816221,0,2,4,7,4,0,4,85,1,405,1,1,1,2,2,WS4
376990,0,3,1,4,3,1,3,49,1,0,1,3,1,2,10,BL6
376990,1,3,1,4,3,1,3,56,2,0,1,3,0,2,10,BL6
829045,0,3,5,1,5,0,4,36,1,0,1,2,0,3,13,B14
456045,0,1,3,6,0,0,3,57,2,0,1,3,1,1,13,M27
456045,1,1,3,6,0,0,3,86,2,0,1,2,0,1,13,M27
130986,0,4,1,2,1,3,4,36,1,178,5,3,1,1,3,B25
827036,0,2,3,1,7,0,4,41,1,0,1,2,1,2,10,B73
288510,0,3,4,5,6,0,4,46,1,210,99,2,1,3,13,B26
288510,1,3,4,5,6,0,4,25,1,236,99,2,0,3,13,B26
288510,3,3,4,5,6,0,4,52,2,308,99,2,0,3,13,B26
755658,0,3,1,3,0,1,4,47,1,223,99,3,1,2,10,B73
65454,0,2,4,6,0,0,4,54,1,0,99,4,1,2,13,DY5
65454,1,2,4,6,0,0,4,60,2,0,99,4,0,2,13,DY5
800192,0,2,6,7,3,0,3,86,2,179,1,2,1,2,13,BL6
989361,0,3,5,1,4,0,4,43,1,190,1,2,1,3,9,B33
784086,0,2,6,7,0,0,4,66,1,304,1,2,1,2,13,B27
784086,1,2,6,7,0,0,4,35,1,341,1,3,0,2,13,B27
163481,0,3,3,2,4,1,4,37,1,424,99,3,1,2,8,B20
163481,1,3,3,2,4,1,4,44,2,215,99,3,0,2,8,B20
469069,0,2,5,6,3,0,3,53,1,293,1,2,1,2,13,M30
431480,0,9,4,2,0,5,3,40,1,210,9,3,1,4,13,BL4
431480,1,9,4,2,0,5,3,20,1,205,9,4,0,4,13,BL4
431480,2,9,4,2,0,5,3,17,1,0,9,4,0,4,13,BL4
392614,0,3,3,5,0,0,3,64,2,273,1,3,1,3,12,M50
680196,0,4,3,5,7,0,4,50,2,0,1,2,1,4,12,B32
680196,1,4,3,5,7,0,4,48,1,0,1,3,0,4,12,B32
680196,2,4,3,5,7,0,4,22,1,0,1,3,0,4,12,B32
407742,0,6,3,3,7,4,4,36,1,208,99,3,1,2,5,WS1
348205,0,3,5,5,2,0,4,65,2,349,1,3,1,3,13,WS2
348205,1,3,5,5,2,0,4,63,1,235,1,2,0,3,13,WS2
348205,2,3,5,5,2,0,4,35,1,277,1,3,0,3,13,WS2
866036,0,1,4,6,4,0,3,45,2,309,1,2,1,1,11,M5
307435,0,4,5,3,6,2,4,44,1,348,1,2,1,2,12,B32
307435,3,4,5,3,6,2,4,37,2,292,1,3,0,2,12,B32
720697,0,7,3,1,3,0,4,44,1,0,0,1,1,7,3,B36
720697,2,7,3,1,3,0,4,51,2,0,0,3,0,7,3,B36
156332,0,2,3,7,2,0,4,81,1,248,1,2,1,2,13,B91
156332,1,2,3,7,2,0,4,85,2,273,1,2,0,2,13,B91
654398,0,4,3,5,7,0,3,55,2,290,4,2,1,4,12,M16
654398,1,4,3,5,7,0,3,47,1,261,4,3,0,4,12,M16
654398,2,4,3,5,7,0,3,24,2,238,4,3,0,4,12,M16
717433,0,2,3,1,8,0,3,40,1,213,1,3,1,2,4,M6
717433,1,2,3,1,8,0,3,37,1,309,1,3,0,2,4,M6
334895,0,4,3,2,5,2,3,40,1,213,3,3,1,2,12,BL1
334895,1,4,3,2,5,2,3,42,2,295,3,3,0,2,12,BL1
77858,0,1,6,6,3,0,3,64,2,257,1,2,1,1,13,WA3
390277,0,4,1,4,8,1,4,52,2,0,12,3,1,3,9,B20
390277,1,4,1,4,8,1,4,52,1,0,12,3,0,3,9,B20
390277,2,4,1,4,8,1,4,16,1,0,12,4,0,3,9,B20
279611,0,2,1,6,5,0,3,48,1,271,1,3,1,2,10,M24
279611,1,2,1,6,5,0,3,53,2,309,1,2,0,2,10,M24
726554,0,4,5,3,3,1,4,46,1,203,1,2,1,3,13,B26
726554,1,4,5,3,3,1,4,52,2,216,1,2,0,3,13,B26
605144,0,4,3,3,0,2,3,49,1,0,1,4,1,2,13,BL9
605144,1,4,3,3,0,2,3,49,2,0,1,4,0,2,13,BL9
324569,0,5,3,3,6,2,4,40,1,369,3,3,1,3,3,B67
682518,0,2,1,1,8,0,4,38,2,239,1,3,1,2,13,WV14
360029,0,4,3,3,3,2,4,44,2,254,5,3,1,2,12,WS1
360029,1,4,3,3,3,2,4,44,1,207,5,3,0,2,12,WS1
338033,0,7,5,3,3,4,3,46,1,276,13,3,1,3,13,BL5
338033,2,7,5,3,3,4,3,17,1,0,13,1,0,3,13,BL5
338033,3,7,5,3,3,4,3,15,1,0,13,1,0,3,13,BL5
551974,0,2,1,6,5,0,4,62,1,231,1,3,1,2,12,WS9
551974,1,2,1,6,5,0,4,64,2,249,1,2,0,2,12,WS9
266616,0,2,3,6,8,0,4,56,1,276,1,2,1,2,13,DY2
129646,0,4,1,2,5,2,3,36,1,228,1,3,1,2,10,M27
129646,1,4,1,2,5,2,3,38,2,0,1,3,0,2,10,M27
7344,0,1,3,7,2,0,4,76,1,208,1,2,1,1,12,B31
457924,0,4,6,2,0,3,3,32,1,0,5,3,1,1,13,OL11
529988,0,2,3,1,0,0,3,38,1,0,13,3,1,2,13,M28
529988,1,2,3,1,0,0,3,46,2,0,13,3,0,2,13,M28
109354,0,3,3,4,3,1,3,45,1,0,1,3,1,2,7,BL3
109354,1,3,3,4,3,1,3,48,2,0,1,2,0,2,7,BL3
853672,0,4,1,3,5,2,4,46,1,0,1,3,1,2,12,B74
853672,1,4,1,3,5,2,4,54,2,0,1,2,0,2,12,B74
853672,2,4,1,3,5,2,4,13,2,0,1,4,0,2,12,B74
215248,0,3,1,5,3,0,4,48,2,243,1,3,1,3,11,B14
785349,0,2,3,6,8,0,3,51,2,351,1,2,1,2,13,OL12
785349,1,2,3,6,8,0,3,47,2,331,1,2,0,2,13,OL12
959160,0,3,5,2,3,2,4,32,1,252,3,3,1,1,11,B98
732536,0,1,3,6,4,0,4,57,1,408,12,3,1,1,13,B7
134933,0,5,5,4,4,1,4,39,1,271,1,3,1,4,12,WS3
134933,4,5,5,4,4,1,4,45,1,274,1,2,0,4,12,WS3
843525,0,4,1,3,8,1,4,50,2,286,4,3,1,3,8,B13
843525,1,4,1,3,8,1,4,39,1,295,4,3,0,3,8,B13
843525,2,4,1,3,8,1,4,16,2,0,4,4,0,3,8,B13
772932,0,6,5,3,3,1,4,46,1,0,6,4,1,5,7,B25
